path,specification,clause,tags,testnumber,description
/private/courts/solicitation-request-document/asu-eg-021-attachment-2-aoc-hotel-agreement-template.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/ogc-adr-01b-lm-appendix-sb-78-non-it-agreements.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/private/courts/solicitation-request-document/appcourtclass-rfp-intent.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/appcourtclass-rfp-intent.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/crs-eg-133-attachment-rfp-hotel-room-block.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/cip-2022-39-dm-attachment-5a-payee-data-record.pdf,ISO 14289-1:2014,7.1,structure,11,"The logical structure of the conforming file shall be described by a structure hierarchy rooted in the StructTreeRoot entry of the document catalog dictionary, as described in ISO 32000-1:2008, 14.7"
/private/courts/solicitation-request-document/cip-2022-39-dm-attachment-5a-payee-data-record.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/cip-2022-39-dm-attachment-5a-payee-data-record.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/solicitation-request-document/cip-2022-39-dm-attachment-5a-payee-data-record.pdf,ISO 14289-1:2014,7.2,lang,29,"If the Lang entry is present in the document's Catalog dictionary or in a structure element dictionary or property list, its value shall be a language identifier as described in ISO 32000-1:2008, 14.9.2. A language identifier shall be a Language-Tag as defined in RFC 3066, Tags for the Identification of Languages"
/private/courts/solicitation-request-document/cip-2022-39-dm-attachment-5a-payee-data-record.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/cip-2022-39-dm-attachment-5a-payee-data-record.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/solicitation-request-document/hr-2021-09-lv-rfp-diversity-recruiting.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/hr-2021-09-lv-rfp-diversity-recruiting.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/hr-2021-09-lv-rfp-diversity-recruiting.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/cscollsvcs-rfp-award.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/cscollsvcs-rfp-award.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/private/courts/solicitation-request-document/cscollsvcs-rfp-award.pdf,ISO 14289-1:2014,7.2,lang,29,"If the Lang entry is present in the document's Catalog dictionary or in a structure element dictionary or property list, its value shall be a language identifier as described in ISO 32000-1:2008, 14.9.2. A language identifier shall be a Language-Tag as defined in RFC 3066, Tags for the Identification of Languages"
/private/courts/solicitation-request-document/cscollsvcs-rfp-award.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/rfp-appellate-122118-wv-attachment-11.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/intent-enter-master-service-agreement-armored-car-services.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/crs-sp-155-attachment-rfp-hotel-room-block.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/crs-pd-229-rfp-hotel-full-service-ajai18.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/solicitation-request-document/amendment-3-superior-court-california-and-staplespdf.pdf,ISO 14289-1:2014,7.21.8,font,1,"A PDF/UA compliant document shall not contain a reference to the .notdef glyph from any of the text showing operators, regardless of text rendering mode, in any content stream"
/private/courts/solicitation-request-document/amendment-3-superior-court-california-and-staplespdf.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/amendment-3-superior-court-california-and-staplespdf.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/amendment-3-superior-court-california-and-staplespdf.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/solicitation-request-document/crs-sp-368-attachment-4-darfur-contracting-act.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/crs-sp-368-attachment-4-darfur-contracting-act.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/crs-sp-368-attachment-4-darfur-contracting-act.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/ctintrecruit-rfp-att5.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/ctintrecruit-rfp-att5.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/asu-td-029-attachment-3-vendors-acceptance-rfps-contract-terms-no-change-td.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/rfq-prequalification-elevator-contractors-county-los-angles.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/rfq-prequalification-elevator-contractors-county-los-angles.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/idiq-occm-rfq-add1intent.pdf,ISO 14289-1:2014,7.21.4.2,font,1,"If the FontDescriptor dictionary of an embedded Type 1 font contains a CharSet string, then it shall list the character names of all glyphs present in the font program, regardless of whether a glyph in the font is referenced or used by the PDF or not"
/private/courts/solicitation-request-document/rfp-bap-2023-56-dm-attachment-9-unruh-certification.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/solicitation-request-document/rfp-bap-2023-56-dm-attachment-9-unruh-certification.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/solicitation-request-document/rfp-bap-2023-56-dm-attachment-9-unruh-certification.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/solicitation-request-document/cfcc-03-12-lm-rfp.pdf,ISO 14289-1:2014,7.16,syntax,1,"An encrypted conforming file shall contain a P key in its encryption dictionary (ISO 32000-1:2008, 7.6.3.2, Table 21). The 10th bit position of the P key shall be true"
/private/courts/solicitation-request-document/testauditrfp-attd.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/solicitation-request-document/testauditrfp-attd.pdf,ISO 14289-1:2014,5,metadata,1,The PDF/UA version and conformance level of a file shall be specified using the PDF/UA Identification extension schema
/private/courts/solicitation-request-document/testauditrfp-attd.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/solicitation-request-document/testauditrfp-attd.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/private/courts/solicitation-request-document/testauditrfp-attd.pdf,ISO 14289-1:2014,7.21.3.2,font,1,"ISO 32000-1:2008, 9.7.4, Table 117 requires that all embedded Type 2 CIDFonts in the CIDFont dictionary shall contain a CIDToGIDMap entry that shall be a stream mapping from CIDs to glyph indices or the name Identity, as described in ISO 32000-1:2008, 9.7.4, Table 117"
